,alpha,beta,depth,gof,hemi,model,ns,power,subject
648,0.0,0.6,0.9,0.2953167883751474,lh,adalasso,1.0,0.0,CC110033
649,0.0,0.6,0.9,0.2953167883751474,rh,adalasso,0.0,0.0,CC110033
650,0.0,0.2,0.9,0.6257206666729687,lh,adalasso,1.0,0.0,CC110033
651,0.0,0.2,0.9,0.6257206666729687,rh,adalasso,4.0,0.0,CC110033
652,0.0,0.7,0.9,0.2680987887052346,lh,adalasso,1.0,0.0,CC110033
653,0.0,0.7,0.9,0.2680987887052346,rh,adalasso,0.0,0.0,CC110033
654,0.0,0.5,0.9,0.42403233232215154,lh,adalasso,1.0,0.0,CC110033
655,0.0,0.5,0.9,0.42403233232215154,rh,adalasso,1.0,0.0,CC110033
656,0.0,0.1,0.9,0.7645051912396638,lh,adalasso,3.0,0.0,CC110033
657,0.0,0.1,0.9,0.7645051912396638,rh,adalasso,4.0,0.0,CC110033
658,0.0,0.3,0.9,0.4690198041573115,lh,adalasso,1.0,0.0,CC110033
659,0.0,0.3,0.9,0.4690198041573115,rh,adalasso,1.0,0.0,CC110033
660,0.0,0.25,0.9,0.6165732803701051,lh,adalasso,0.0,0.0,CC110101
661,0.0,0.25,0.9,0.6165732803701051,rh,adalasso,2.0,0.0,CC110101
662,0.0,0.15,0.9,0.6895959544646751,lh,adalasso,1.0,0.0,CC110101
663,0.0,0.15,0.9,0.6895959544646751,rh,adalasso,2.0,0.0,CC110101
664,0.0,0.8,0.9,0.4551798886402001,lh,adalasso,0.0,0.0,CC110101
665,0.0,0.8,0.9,0.4551798886402001,rh,adalasso,1.0,0.0,CC110101
666,0.0,0.4,0.9,0.5141405364849487,lh,adalasso,0.0,0.0,CC110101
667,0.0,0.4,0.9,0.5141405364849487,rh,adalasso,1.0,0.0,CC110101
668,0.0,0.6,0.9,0.49323453941154916,lh,adalasso,0.0,0.0,CC110101
669,0.0,0.6,0.9,0.49323453941154916,rh,adalasso,1.0,0.0,CC110101
670,0.0,0.2,0.9,0.6408278967057278,lh,adalasso,0.0,0.0,CC110101
671,0.0,0.2,0.9,0.6408278967057278,rh,adalasso,2.0,0.0,CC110101
672,0.0,0.7,0.9,0.4770960782621104,lh,adalasso,0.0,0.0,CC110101
673,0.0,0.7,0.9,0.4770960782621104,rh,adalasso,1.0,0.0,CC110101
674,0.0,0.5,0.9,0.5052662472084483,lh,adalasso,0.0,0.0,CC110101
675,0.0,0.5,0.9,0.5052662472084483,rh,adalasso,1.0,0.0,CC110101
676,0.0,0.1,0.9,0.7777252927595024,lh,adalasso,2.0,0.0,CC110101
677,0.0,0.1,0.9,0.7777252927595024,rh,adalasso,4.0,0.0,CC110101
678,0.0,0.3,0.9,0.6078538130428328,lh,adalasso,0.0,0.0,CC110101
679,0.0,0.3,0.9,0.6078538130428328,rh,adalasso,2.0,0.0,CC110101
680,0.0,0.25,0.9,0.6594976042983294,lh,adalasso,2.0,0.0,CC110187
681,0.0,0.25,0.9,0.6594976042983294,rh,adalasso,1.0,0.0,CC110187
682,0.0,0.15,0.9,0.7819473382115131,lh,adalasso,4.0,0.0,CC110187
683,0.0,0.15,0.9,0.7819473382115131,rh,adalasso,2.0,0.0,CC110187
684,0.0,0.8,0.9,0.2570006381284262,lh,adalasso,0.0,0.0,CC110187
685,0.0,0.8,0.9,0.2570006381284262,rh,adalasso,1.0,0.0,CC110187
686,0.0,0.4,0.9,0.5354305793294423,lh,adalasso,1.0,0.0,CC110187
687,0.0,0.4,0.9,0.5354305793294423,rh,adalasso,1.0,0.0,CC110187
688,0.0,0.6,0.9,0.457830430756925,lh,adalasso,1.0,0.0,CC110187
689,0.0,0.6,0.9,0.457830430756925,rh,adalasso,1.0,0.0,CC110187
690,0.0,0.2,0.9,0.709825206926454,lh,adalasso,2.0,0.0,CC110187
691,0.0,0.2,0.9,0.709825206926454,rh,adalasso,2.0,0.0,CC110187
692,0.0,0.7,0.9,0.27459852791284356,lh,adalasso,0.0,0.0,CC110187
693,0.0,0.7,0.9,0.27459852791284356,rh,adalasso,1.0,0.0,CC110187
694,0.0,0.5,0.9,0.4820397881105044,lh,adalasso,1.0,0.0,CC110187
695,0.0,0.5,0.9,0.4820397881105044,rh,adalasso,1.0,0.0,CC110187
696,0.0,0.1,0.9,0.8282918348854248,lh,adalasso,6.0,0.0,CC110187
697,0.0,0.1,0.9,0.8282918348854248,rh,adalasso,3.0,0.0,CC110187
698,0.0,0.3,0.9,0.6502622988073665,lh,adalasso,2.0,0.0,CC110187
699,0.0,0.3,0.9,0.6502622988073665,rh,adalasso,1.0,0.0,CC110187
700,0.0,0.25,0.9,0.6192970866018506,lh,adalasso,1.0,0.0,CC110411
701,0.0,0.25,0.9,0.6192970866018506,rh,adalasso,3.0,0.0,CC110411
702,0.0,0.15,0.9,0.7494182177924125,lh,adalasso,2.0,0.0,CC110411
703,0.0,0.15,0.9,0.7494182177924125,rh,adalasso,5.0,0.0,CC110411
704,0.0,0.8,0.9,0.34534077931980867,lh,adalasso,0.0,0.0,CC110411
705,0.0,0.8,0.9,0.34534077931980867,rh,adalasso,1.0,0.0,CC110411
706,0.0,0.4,0.9,0.4729617048429229,lh,adalasso,0.0,0.0,CC110411
707,0.0,0.4,0.9,0.4729617048429229,rh,adalasso,2.0,0.0,CC110411
708,0.0,0.6,0.9,0.37136658571885217,lh,adalasso,0.0,0.0,CC110411
709,0.0,0.6,0.9,0.37136658571885217,rh,adalasso,1.0,0.0,CC110411
710,0.0,0.2,0.9,0.6691323740510025,lh,adalasso,1.0,0.0,CC110411
711,0.0,0.2,0.9,0.6691323740510025,rh,adalasso,4.0,0.0,CC110411
712,0.0,0.7,0.9,0.3602441194765804,lh,adalasso,0.0,0.0,CC110411
713,0.0,0.7,0.9,0.3602441194765804,rh,adalasso,1.0,0.0,CC110411
714,0.0,0.5,0.9,0.37972678792090986,lh,adalasso,0.0,0.0,CC110411
715,0.0,0.5,0.9,0.37972678792090986,rh,adalasso,1.0,0.0,CC110411
716,0.0,0.1,0.9,0.8266800148221478,lh,adalasso,3.0,0.0,CC110411
717,0.0,0.1,0.9,0.8266800148221478,rh,adalasso,7.0,0.0,CC110411
718,0.0,0.3,0.9,0.5718357707595179,lh,adalasso,1.0,0.0,CC110411
719,0.0,0.3,0.9,0.5718357707595179,rh,adalasso,2.0,0.0,CC110411
720,0.0,0.25,0.9,0.5791476996130949,lh,adalasso,2.0,0.0,CC110606
721,0.0,0.25,0.9,0.5791476996130949,rh,adalasso,1.0,0.0,CC110606
722,0.0,0.15,0.9,0.6820493347448422,lh,adalasso,3.0,0.0,CC110606
723,0.0,0.15,0.9,0.6820493347448422,rh,adalasso,2.0,0.0,CC110606
724,0.0,0.8,0.9,0.3130545483087096,lh,adalasso,1.0,0.0,CC110606
725,0.0,0.8,0.9,0.3130545483087096,rh,adalasso,0.0,0.0,CC110606
726,0.0,0.4,0.9,0.405541483509536,lh,adalasso,1.0,0.0,CC110606
727,0.0,0.4,0.9,0.405541483509536,rh,adalasso,0.0,0.0,CC110606
728,0.0,0.6,0.9,0.37752491471005445,lh,adalasso,1.0,0.0,CC110606
729,0.0,0.6,0.9,0.37752491471005445,rh,adalasso,0.0,0.0,CC110606
730,0.0,0.2,0.9,0.629700284967524,lh,adalasso,3.0,0.0,CC110606
731,0.0,0.2,0.9,0.629700284967524,rh,adalasso,1.0,0.0,CC110606
732,0.0,0.7,0.9,0.3533243133074837,lh,adalasso,1.0,0.0,CC110606
733,0.0,0.7,0.9,0.3533243133074837,rh,adalasso,0.0,0.0,CC110606
734,0.0,0.5,0.9,0.39400813258677747,lh,adalasso,1.0,0.0,CC110606
735,0.0,0.5,0.9,0.39400813258677747,rh,adalasso,0.0,0.0,CC110606
736,0.0,0.1,0.9,0.7786635179334146,lh,adalasso,6.0,0.0,CC110606
737,0.0,0.1,0.9,0.7786635179334146,rh,adalasso,2.0,0.0,CC110606
738,0.0,0.3,0.9,0.4134756775219227,lh,adalasso,1.0,0.0,CC110606
739,0.0,0.3,0.9,0.4134756775219227,rh,adalasso,0.0,0.0,CC110606
740,0.0,0.25,0.9,0.5851782812869424,lh,adalasso,2.0,0.0,CC112141
741,0.0,0.25,0.9,0.5851782812869424,rh,adalasso,2.0,0.0,CC112141
742,0.0,0.15,0.9,0.7808999165025601,lh,adalasso,7.0,0.0,CC112141
743,0.0,0.15,0.9,0.7808999165025601,rh,adalasso,2.0,0.0,CC112141
744,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC112141
745,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC112141
746,0.0,0.4,0.9,0.4088970503701501,lh,adalasso,1.0,0.0,CC112141
747,0.0,0.4,0.9,0.4088970503701501,rh,adalasso,1.0,0.0,CC112141
748,0.0,0.6,0.9,0.30393003336086466,lh,adalasso,1.0,0.0,CC112141
749,0.0,0.6,0.9,0.30393003336086466,rh,adalasso,0.0,0.0,CC112141
750,0.0,0.2,0.9,0.676666540673174,lh,adalasso,2.0,0.0,CC112141
751,0.0,0.2,0.9,0.676666540673174,rh,adalasso,2.0,0.0,CC112141
752,0.0,0.7,0.9,0.28328473548751243,lh,adalasso,1.0,0.0,CC112141
753,0.0,0.7,0.9,0.28328473548751243,rh,adalasso,0.0,0.0,CC112141
754,0.0,0.5,0.9,0.31783838396112185,lh,adalasso,1.0,0.0,CC112141
755,0.0,0.5,0.9,0.31783838396112185,rh,adalasso,0.0,0.0,CC112141
756,0.0,0.1,0.9,0.8693227184972426,lh,adalasso,8.0,0.0,CC112141
757,0.0,0.1,0.9,0.8693227184972426,rh,adalasso,4.0,0.0,CC112141
758,0.0,0.3,0.9,0.5592867848379105,lh,adalasso,2.0,0.0,CC112141
759,0.0,0.3,0.9,0.5592867848379105,rh,adalasso,2.0,0.0,CC112141
760,0.0,0.25,0.9,0.6171542727048938,lh,adalasso,2.0,0.0,CC120008
761,0.0,0.25,0.9,0.6171542727048938,rh,adalasso,3.0,0.0,CC120008
762,0.0,0.15,0.9,0.7207733542466881,lh,adalasso,4.0,0.0,CC120008
763,0.0,0.15,0.9,0.7207733542466881,rh,adalasso,4.0,0.0,CC120008
764,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC120008
765,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC120008
766,0.0,0.4,0.9,0.47994597503922676,lh,adalasso,1.0,0.0,CC120008
767,0.0,0.4,0.9,0.47994597503922676,rh,adalasso,2.0,0.0,CC120008
768,0.0,0.6,0.9,0.3381145802723723,lh,adalasso,1.0,0.0,CC120008
769,0.0,0.6,0.9,0.3381145802723723,rh,adalasso,1.0,0.0,CC120008
770,0.0,0.2,0.9,0.6671883331158801,lh,adalasso,3.0,0.0,CC120008
771,0.0,0.2,0.9,0.6671883331158801,rh,adalasso,3.0,0.0,CC120008
772,0.0,0.7,0.9,0.20938740632498587,lh,adalasso,1.0,0.0,CC120008
773,0.0,0.7,0.9,0.20938740632498587,rh,adalasso,0.0,0.0,CC120008
774,0.0,0.5,0.9,0.3683370929008397,lh,adalasso,1.0,0.0,CC120008
775,0.0,0.5,0.9,0.3683370929008397,rh,adalasso,1.0,0.0,CC120008
776,0.0,0.1,0.9,0.8349124897548272,lh,adalasso,5.0,0.0,CC120008
777,0.0,0.1,0.9,0.8349124897548272,rh,adalasso,8.0,0.0,CC120008
778,0.0,0.3,0.9,0.5095211852524907,lh,adalasso,1.0,0.0,CC120008
779,0.0,0.3,0.9,0.5095211852524907,rh,adalasso,2.0,0.0,CC120008
780,0.0,0.25,0.9,0.618168753390405,lh,adalasso,2.0,0.0,CC120049
781,0.0,0.25,0.9,0.618168753390405,rh,adalasso,4.0,0.0,CC120049
782,0.0,0.15,0.9,0.7754309594819405,lh,adalasso,3.0,0.0,CC120049
783,0.0,0.15,0.9,0.7754309594819405,rh,adalasso,6.0,0.0,CC120049
784,0.0,0.8,0.9,0.22919405169541007,lh,adalasso,0.0,0.0,CC120049
785,0.0,0.8,0.9,0.22919405169541007,rh,adalasso,1.0,0.0,CC120049
786,0.0,0.4,0.9,0.36301621120320937,lh,adalasso,0.0,0.0,CC120049
787,0.0,0.4,0.9,0.36301621120320937,rh,adalasso,2.0,0.0,CC120049
788,0.0,0.6,0.9,0.26474043659589286,lh,adalasso,0.0,0.0,CC120049
789,0.0,0.6,0.9,0.26474043659589286,rh,adalasso,1.0,0.0,CC120049
790,0.0,0.2,0.9,0.7050648008872749,lh,adalasso,3.0,0.0,CC120049
791,0.0,0.2,0.9,0.7050648008872749,rh,adalasso,5.0,0.0,CC120049
792,0.0,0.7,0.9,0.25067747932945716,lh,adalasso,0.0,0.0,CC120049
793,0.0,0.7,0.9,0.25067747932945716,rh,adalasso,1.0,0.0,CC120049
794,0.0,0.5,0.9,0.27462443353471666,lh,adalasso,0.0,0.0,CC120049
795,0.0,0.5,0.9,0.27462443353471666,rh,adalasso,1.0,0.0,CC120049
796,0.0,0.1,0.9,0.8715505330998522,lh,adalasso,7.0,0.0,CC120049
797,0.0,0.1,0.9,0.8715505330998522,rh,adalasso,7.0,0.0,CC120049
798,0.0,0.3,0.9,0.4534805771290541,lh,adalasso,1.0,0.0,CC120049
799,0.0,0.3,0.9,0.4534805771290541,rh,adalasso,2.0,0.0,CC120049
800,0.0,0.25,0.9,0.720392417349027,lh,adalasso,4.0,0.0,CC120061
801,0.0,0.25,0.9,0.720392417349027,rh,adalasso,2.0,0.0,CC120061
802,0.0,0.15,0.9,0.8229552013919179,lh,adalasso,5.0,0.0,CC120061
803,0.0,0.15,0.9,0.8229552013919179,rh,adalasso,4.0,0.0,CC120061
804,0.0,0.8,0.9,0.17921856178404416,lh,adalasso,1.0,0.0,CC120061
805,0.0,0.8,0.9,0.17921856178404416,rh,adalasso,0.0,0.0,CC120061
806,0.0,0.4,0.9,0.6021105245048548,lh,adalasso,2.0,0.0,CC120061
807,0.0,0.4,0.9,0.6021105245048548,rh,adalasso,1.0,0.0,CC120061
808,0.0,0.6,0.9,0.539919257958376,lh,adalasso,2.0,0.0,CC120061
809,0.0,0.6,0.9,0.539919257958376,rh,adalasso,1.0,0.0,CC120061
810,0.0,0.2,0.9,0.755102526759202,lh,adalasso,4.0,0.0,CC120061
811,0.0,0.2,0.9,0.755102526759202,rh,adalasso,2.0,0.0,CC120061
812,0.0,0.7,0.9,0.1995080058298453,lh,adalasso,1.0,0.0,CC120061
813,0.0,0.7,0.9,0.1995080058298453,rh,adalasso,0.0,0.0,CC120061
814,0.0,0.5,0.9,0.5780913932219769,lh,adalasso,2.0,0.0,CC120061
815,0.0,0.5,0.9,0.5780913932219769,rh,adalasso,1.0,0.0,CC120061
816,0.0,0.1,0.9,0.8679306697283964,lh,adalasso,7.0,0.0,CC120061
817,0.0,0.1,0.9,0.8679306697283964,rh,adalasso,5.0,0.0,CC120061
818,0.0,0.3,0.9,0.6178858234099927,lh,adalasso,2.0,0.0,CC120061
819,0.0,0.3,0.9,0.6178858234099927,rh,adalasso,1.0,0.0,CC120061
820,0.0,0.25,0.9,0.68695326759138,lh,adalasso,4.0,0.0,CC120120
821,0.0,0.25,0.9,0.68695326759138,rh,adalasso,3.0,0.0,CC120120
822,0.0,0.15,0.9,0.7773655444151656,lh,adalasso,6.0,0.0,CC120120
823,0.0,0.15,0.9,0.7773655444151656,rh,adalasso,3.0,0.0,CC120120
824,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC120120
825,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC120120
826,0.0,0.4,0.9,0.4609680780037094,lh,adalasso,3.0,0.0,CC120120
827,0.0,0.4,0.9,0.4609680780037094,rh,adalasso,1.0,0.0,CC120120
828,0.0,0.6,0.9,0.1651246716497622,lh,adalasso,1.0,0.0,CC120120
829,0.0,0.6,0.9,0.1651246716497622,rh,adalasso,0.0,0.0,CC120120
830,0.0,0.2,0.9,0.7468071592729195,lh,adalasso,5.0,0.0,CC120120
831,0.0,0.2,0.9,0.7468071592729195,rh,adalasso,3.0,0.0,CC120120
832,0.0,0.7,0.9,0.13931241116182647,lh,adalasso,1.0,0.0,CC120120
833,0.0,0.7,0.9,0.13931241116182647,rh,adalasso,0.0,0.0,CC120120
834,0.0,0.5,0.9,0.1785627311744301,lh,adalasso,1.0,0.0,CC120120
835,0.0,0.5,0.9,0.1785627311744301,rh,adalasso,0.0,0.0,CC120120
836,0.0,0.1,0.9,0.8483118324864964,lh,adalasso,8.0,0.0,CC120120
837,0.0,0.1,0.9,0.8483118324864964,rh,adalasso,5.0,0.0,CC120120
838,0.0,0.3,0.9,0.639502357022804,lh,adalasso,4.0,0.0,CC120120
839,0.0,0.3,0.9,0.639502357022804,rh,adalasso,2.0,0.0,CC120120
840,0.0,0.25,0.9,0.6040335684916651,lh,adalasso,1.0,0.0,CC120166
841,0.0,0.25,0.9,0.6040335684916651,rh,adalasso,3.0,0.0,CC120166
842,0.0,0.15,0.9,0.7357922448531171,lh,adalasso,3.0,0.0,CC120166
843,0.0,0.15,0.9,0.7357922448531171,rh,adalasso,3.0,0.0,CC120166
844,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC120166
845,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC120166
846,0.0,0.4,0.9,0.3608145103368815,lh,adalasso,0.0,0.0,CC120166
847,0.0,0.4,0.9,0.3608145103368815,rh,adalasso,1.0,0.0,CC120166
848,0.0,0.6,0.9,0.33449295436985915,lh,adalasso,0.0,0.0,CC120166
849,0.0,0.6,0.9,0.33449295436985915,rh,adalasso,1.0,0.0,CC120166
850,0.0,0.2,0.9,0.6774417352931645,lh,adalasso,2.0,0.0,CC120166
851,0.0,0.2,0.9,0.6774417352931645,rh,adalasso,3.0,0.0,CC120166
852,0.0,0.7,0.9,0.31135562526303995,lh,adalasso,0.0,0.0,CC120166
853,0.0,0.7,0.9,0.31135562526303995,rh,adalasso,1.0,0.0,CC120166
854,0.0,0.5,0.9,0.3500246004383333,lh,adalasso,0.0,0.0,CC120166
855,0.0,0.5,0.9,0.3500246004383333,rh,adalasso,1.0,0.0,CC120166
856,0.0,0.1,0.9,0.8475023270711755,lh,adalasso,5.0,0.0,CC120166
857,0.0,0.1,0.9,0.8475023270711755,rh,adalasso,6.0,0.0,CC120166
858,0.0,0.3,0.9,0.4270671398360153,lh,adalasso,0.0,0.0,CC120166
859,0.0,0.3,0.9,0.4270671398360153,rh,adalasso,2.0,0.0,CC120166
860,0.0,0.25,0.9,0.636714764399088,lh,adalasso,3.0,0.0,CC120182
861,0.0,0.25,0.9,0.636714764399088,rh,adalasso,2.0,0.0,CC120182
862,0.0,0.15,0.9,0.757361590702677,lh,adalasso,4.0,0.0,CC120182
863,0.0,0.15,0.9,0.757361590702677,rh,adalasso,3.0,0.0,CC120182
864,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC120182
865,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC120182
866,0.0,0.4,0.9,0.4415270054081092,lh,adalasso,1.0,0.0,CC120182
867,0.0,0.4,0.9,0.4415270054081092,rh,adalasso,1.0,0.0,CC120182
868,0.0,0.6,0.9,0.1983343442654273,lh,adalasso,1.0,0.0,CC120182
869,0.0,0.6,0.9,0.1983343442654273,rh,adalasso,0.0,0.0,CC120182
870,0.0,0.2,0.9,0.6921728495599003,lh,adalasso,3.0,0.0,CC120182
871,0.0,0.2,0.9,0.6921728495599003,rh,adalasso,3.0,0.0,CC120182
872,0.0,0.7,0.9,0.16252490107583928,lh,adalasso,1.0,0.0,CC120182
873,0.0,0.7,0.9,0.16252490107583928,rh,adalasso,0.0,0.0,CC120182
874,0.0,0.5,0.9,0.39229443233565964,lh,adalasso,1.0,0.0,CC120182
875,0.0,0.5,0.9,0.39229443233565964,rh,adalasso,1.0,0.0,CC120182
876,0.0,0.1,0.9,0.8111293809869534,lh,adalasso,5.0,0.0,CC120182
877,0.0,0.1,0.9,0.8111293809869534,rh,adalasso,4.0,0.0,CC120182
878,0.0,0.3,0.9,0.5378827073126418,lh,adalasso,2.0,0.0,CC120182
879,0.0,0.3,0.9,0.5378827073126418,rh,adalasso,1.0,0.0,CC120182
880,0.0,0.25,0.9,0.6776626857348143,lh,adalasso,2.0,0.0,CC120218
881,0.0,0.25,0.9,0.6776626857348143,rh,adalasso,3.0,0.0,CC120218
882,0.0,0.15,0.9,0.8276866521684506,lh,adalasso,3.0,0.0,CC120218
883,0.0,0.15,0.9,0.8276866521684506,rh,adalasso,6.0,0.0,CC120218
884,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC120218
885,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC120218
886,0.0,0.4,0.9,0.5306893268892021,lh,adalasso,1.0,0.0,CC120218
887,0.0,0.4,0.9,0.5306893268892021,rh,adalasso,2.0,0.0,CC120218
888,0.0,0.6,0.9,0.2663820588510406,lh,adalasso,1.0,0.0,CC120218
889,0.0,0.6,0.9,0.2663820588510406,rh,adalasso,0.0,0.0,CC120218
890,0.0,0.2,0.9,0.6919369053351894,lh,adalasso,2.0,0.0,CC120218
891,0.0,0.2,0.9,0.6919369053351894,rh,adalasso,3.0,0.0,CC120218
892,0.0,0.7,0.9,0.25180423754334813,lh,adalasso,1.0,0.0,CC120218
893,0.0,0.7,0.9,0.25180423754334813,rh,adalasso,0.0,0.0,CC120218
894,0.0,0.5,0.9,0.4318594446802443,lh,adalasso,1.0,0.0,CC120218
895,0.0,0.5,0.9,0.4318594446802443,rh,adalasso,1.0,0.0,CC120218
896,0.0,0.1,0.9,0.8655521581970598,lh,adalasso,4.0,0.0,CC120218
897,0.0,0.1,0.9,0.8655521581970598,rh,adalasso,6.0,0.0,CC120218
898,0.0,0.3,0.9,0.6249087044374122,lh,adalasso,2.0,0.0,CC120218
899,0.0,0.3,0.9,0.6249087044374122,rh,adalasso,2.0,0.0,CC120218
900,0.0,0.25,0.9,0.6400245219860858,lh,adalasso,3.0,0.0,CC120264
901,0.0,0.25,0.9,0.6400245219860858,rh,adalasso,3.0,0.0,CC120264
902,0.0,0.15,0.9,0.7645256319457813,lh,adalasso,7.0,0.0,CC120264
903,0.0,0.15,0.9,0.7645256319457813,rh,adalasso,4.0,0.0,CC120264
904,0.0,0.8,0.9,0.1873759948465814,lh,adalasso,0.0,0.0,CC120264
905,0.0,0.8,0.9,0.1873759948465814,rh,adalasso,1.0,0.0,CC120264
906,0.0,0.4,0.9,0.42838604503847044,lh,adalasso,2.0,0.0,CC120264
907,0.0,0.4,0.9,0.42838604503847044,rh,adalasso,1.0,0.0,CC120264
908,0.0,0.6,0.9,0.21706709775213673,lh,adalasso,0.0,0.0,CC120264
909,0.0,0.6,0.9,0.21706709775213673,rh,adalasso,1.0,0.0,CC120264
910,0.0,0.2,0.9,0.6863973314370073,lh,adalasso,4.0,0.0,CC120264
911,0.0,0.2,0.9,0.6863973314370073,rh,adalasso,3.0,0.0,CC120264
912,0.0,0.7,0.9,0.2053602558892409,lh,adalasso,0.0,0.0,CC120264
913,0.0,0.7,0.9,0.2053602558892409,rh,adalasso,1.0,0.0,CC120264
914,0.0,0.5,0.9,0.31459435828179994,lh,adalasso,1.0,0.0,CC120264
915,0.0,0.5,0.9,0.31459435828179994,rh,adalasso,1.0,0.0,CC120264
916,0.0,0.1,0.9,0.8766646572824993,lh,adalasso,7.0,0.0,CC120264
917,0.0,0.1,0.9,0.8766646572824993,rh,adalasso,9.0,0.0,CC120264
918,0.0,0.3,0.9,0.6047441882783904,lh,adalasso,3.0,0.0,CC120264
919,0.0,0.3,0.9,0.6047441882783904,rh,adalasso,3.0,0.0,CC120264
920,0.0,0.25,0.9,0.7341761850034854,lh,adalasso,1.0,0.0,CC120309
921,0.0,0.25,0.9,0.7341761850034854,rh,adalasso,2.0,0.0,CC120309
922,0.0,0.15,0.9,0.89426926403478,lh,adalasso,5.0,0.0,CC120309
923,0.0,0.15,0.9,0.89426926403478,rh,adalasso,4.0,0.0,CC120309
924,0.0,0.8,0.9,0.24295478300766238,lh,adalasso,0.0,0.0,CC120309
925,0.0,0.8,0.9,0.24295478300766238,rh,adalasso,1.0,0.0,CC120309
926,0.0,0.4,0.9,0.6203667713021417,lh,adalasso,1.0,0.0,CC120309
927,0.0,0.4,0.9,0.6203667713021417,rh,adalasso,1.0,0.0,CC120309
928,0.0,0.6,0.9,0.5988739208017131,lh,adalasso,1.0,0.0,CC120309
929,0.0,0.6,0.9,0.5988739208017131,rh,adalasso,1.0,0.0,CC120309
930,0.0,0.2,0.9,0.8376936335988311,lh,adalasso,4.0,0.0,CC120309
931,0.0,0.2,0.9,0.8376936335988311,rh,adalasso,3.0,0.0,CC120309
932,0.0,0.7,0.9,0.5825451566025273,lh,adalasso,1.0,0.0,CC120309
933,0.0,0.7,0.9,0.5825451566025273,rh,adalasso,1.0,0.0,CC120309
934,0.0,0.5,0.9,0.6111978260606554,lh,adalasso,1.0,0.0,CC120309
935,0.0,0.5,0.9,0.6111978260606554,rh,adalasso,1.0,0.0,CC120309
936,0.0,0.1,0.9,0.9210308030682998,lh,adalasso,5.0,0.0,CC120309
937,0.0,0.1,0.9,0.9210308030682998,rh,adalasso,6.0,0.0,CC120309
938,0.0,0.3,0.9,0.7283345319953055,lh,adalasso,1.0,0.0,CC120309
939,0.0,0.3,0.9,0.7283345319953055,rh,adalasso,2.0,0.0,CC120309
940,0.0,0.25,0.9,0.7200712065377515,lh,adalasso,2.0,0.0,CC120313
941,0.0,0.25,0.9,0.7200712065377515,rh,adalasso,2.0,0.0,CC120313
942,0.0,0.15,0.9,0.8149567683060295,lh,adalasso,4.0,0.0,CC120313
943,0.0,0.15,0.9,0.8149567683060295,rh,adalasso,2.0,0.0,CC120313
944,0.0,0.8,0.9,0.3613341493326644,lh,adalasso,1.0,0.0,CC120313
945,0.0,0.8,0.9,0.3613341493326644,rh,adalasso,0.0,0.0,CC120313
946,0.0,0.4,0.9,0.655000360806926,lh,adalasso,2.0,0.0,CC120313
947,0.0,0.4,0.9,0.655000360806926,rh,adalasso,1.0,0.0,CC120313
948,0.0,0.6,0.9,0.379208263080527,lh,adalasso,1.0,0.0,CC120313
949,0.0,0.6,0.9,0.379208263080527,rh,adalasso,0.0,0.0,CC120313
950,0.0,0.2,0.9,0.7307146597702037,lh,adalasso,2.0,0.0,CC120313
951,0.0,0.2,0.9,0.7307146597702037,rh,adalasso,2.0,0.0,CC120313
952,0.0,0.7,0.9,0.3713833666558243,lh,adalasso,1.0,0.0,CC120313
953,0.0,0.7,0.9,0.3713833666558243,rh,adalasso,0.0,0.0,CC120313
954,0.0,0.5,0.9,0.556074689315802,lh,adalasso,1.0,0.0,CC120313
955,0.0,0.5,0.9,0.556074689315802,rh,adalasso,1.0,0.0,CC120313
956,0.0,0.1,0.9,0.8642929814701478,lh,adalasso,6.0,0.0,CC120313
957,0.0,0.1,0.9,0.8642929814701478,rh,adalasso,4.0,0.0,CC120313
958,0.0,0.3,0.9,0.6735543308290997,lh,adalasso,2.0,0.0,CC120313
959,0.0,0.3,0.9,0.6735543308290997,rh,adalasso,1.0,0.0,CC120313
960,0.0,0.25,0.9,0.6994407476685047,lh,adalasso,2.0,0.0,CC120319
961,0.0,0.25,0.9,0.6994407476685047,rh,adalasso,3.0,0.0,CC120319
962,0.0,0.15,0.9,0.7895533670013996,lh,adalasso,4.0,0.0,CC120319
963,0.0,0.15,0.9,0.7895533670013996,rh,adalasso,4.0,0.0,CC120319
964,0.0,0.8,0.9,0.22254635309038295,lh,adalasso,0.0,0.0,CC120319
965,0.0,0.8,0.9,0.22254635309038295,rh,adalasso,1.0,0.0,CC120319
966,0.0,0.4,0.9,0.6017384053010808,lh,adalasso,2.0,0.0,CC120319
