,alpha,beta,depth,gof,hemi,model,n_tasks,ns,power,subject
3493,1.0,0.3,0.9,0.5811522990004802,rh,re-mwe-S32,32.0,3.0,1.0,CC120469
3494,1.0,0.3,0.9,0.5947912418602818,lh,re-mwe-S32,32.0,1.0,1.0,CC120550
3495,1.0,0.3,0.9,0.5947912418602818,rh,re-mwe-S32,32.0,2.0,1.0,CC120550
3496,1.0,0.3,0.9,0.738173492746419,lh,re-mwe-S32,32.0,2.0,1.0,CC120640
3497,1.0,0.3,0.9,0.738173492746419,rh,re-mwe-S32,32.0,2.0,1.0,CC120640
3498,1.0,0.3,0.9,0.4116334412638901,lh,re-mwe-S32,32.0,1.0,1.0,CC120727
3499,1.0,0.3,0.9,0.4116334412638901,rh,re-mwe-S32,32.0,2.0,1.0,CC120727
3500,1.0,0.3,0.9,0.5064951186759705,lh,re-mwe-S32,32.0,2.0,1.0,CC120795
3501,1.0,0.3,0.9,0.5064951186759705,rh,re-mwe-S32,32.0,2.0,1.0,CC120795
3502,1.0,0.3,0.9,0.5621697421469555,lh,re-mwe-S32,32.0,1.0,1.0,CC121106
3503,1.0,0.3,0.9,0.5621697421469555,rh,re-mwe-S32,32.0,1.0,1.0,CC121106
3504,1.0,0.3,0.9,0.5178304255336924,lh,re-mwe-S32,32.0,2.0,1.0,CC121111
3505,1.0,0.3,0.9,0.5178304255336924,rh,re-mwe-S32,32.0,3.0,1.0,CC121111
3506,1.0,0.3,0.9,0.6959048546351787,lh,re-mwe-S32,32.0,1.0,1.0,CC121144
3507,1.0,0.3,0.9,0.6959048546351787,rh,re-mwe-S32,32.0,1.0,1.0,CC121144
3508,1.0,0.3,0.9,0.5232414002269471,lh,re-mwe-S32,32.0,1.0,1.0,CC121411
3509,1.0,0.3,0.9,0.5232414002269471,rh,re-mwe-S32,32.0,3.0,1.0,CC121411
3510,1.0,0.3,0.9,0.3730353860407434,lh,re-mwe-S32,32.0,2.0,1.0,CC121428
3511,1.0,0.3,0.9,0.3730353860407434,rh,re-mwe-S32,32.0,1.0,1.0,CC121428
3512,1.0,0.3,0.9,0.6309129026117986,lh,re-mwe-S32,32.0,1.0,1.0,CC122172
3513,1.0,0.3,0.9,0.6309129026117986,rh,re-mwe-S32,32.0,2.0,1.0,CC122172
3514,1.0,0.3,0.9,0.6875968278049296,lh,re-mwe-S32,32.0,1.0,1.0,CC210519
3515,1.0,0.3,0.9,0.6875968278049296,rh,re-mwe-S32,32.0,3.0,1.0,CC210519
3516,1.0,0.3,0.9,0.5649648725920673,lh,re-mwe-S32,32.0,1.0,1.0,CC220526
3517,1.0,0.3,0.9,0.5649648725920673,rh,re-mwe-S32,32.0,2.0,1.0,CC220526
3518,1.0,0.3,0.9,0.6196824534281751,lh,re-mwe-S32,32.0,2.0,1.0,CC221373
3519,1.0,0.3,0.9,0.6196824534281751,rh,re-mwe-S32,32.0,2.0,1.0,CC221373
3520,4.0,0.2,0.9,0.9888913957700106,lh,re-mwe-S32,32.0,2562.0,1.0,CC110033
3521,4.0,0.2,0.9,0.9888913957700106,rh,re-mwe-S32,32.0,2562.0,1.0,CC110033
3522,4.0,0.2,0.9,0.9969250888038714,lh,re-mwe-S32,32.0,2562.0,1.0,CC110101
3523,4.0,0.2,0.9,0.9969250888038714,rh,re-mwe-S32,32.0,2562.0,1.0,CC110101
3524,4.0,0.2,0.9,0.9964943337594975,lh,re-mwe-S32,32.0,2562.0,1.0,CC110187
3525,4.0,0.2,0.9,0.9964943337594975,rh,re-mwe-S32,32.0,2562.0,1.0,CC110187
3526,4.0,0.2,0.9,0.9910567629958499,lh,re-mwe-S32,32.0,2562.0,1.0,CC110411
3527,4.0,0.2,0.9,0.9910567629958499,rh,re-mwe-S32,32.0,2562.0,1.0,CC110411
3528,4.0,0.2,0.9,0.9920410340576524,lh,re-mwe-S32,32.0,2562.0,1.0,CC110606
3529,4.0,0.2,0.9,0.9920410340576524,rh,re-mwe-S32,32.0,2562.0,1.0,CC110606
3530,4.0,0.2,0.9,0.9881321203787985,lh,re-mwe-S32,32.0,2562.0,1.0,CC112141
3531,4.0,0.2,0.9,0.9881321203787985,rh,re-mwe-S32,32.0,2562.0,1.0,CC112141
3532,4.0,0.2,0.9,0.9941615237089064,lh,re-mwe-S32,32.0,2562.0,1.0,CC120008
3533,4.0,0.2,0.9,0.9941615237089064,rh,re-mwe-S32,32.0,2562.0,1.0,CC120008
3534,4.0,0.2,0.9,0.9976854335716271,lh,re-mwe-S32,32.0,2562.0,1.0,CC120049
3535,4.0,0.2,0.9,0.9976854335716271,rh,re-mwe-S32,32.0,2562.0,1.0,CC120049
3536,4.0,0.2,0.9,0.9884880447145463,lh,re-mwe-S32,32.0,2562.0,1.0,CC120061
3537,4.0,0.2,0.9,0.9884880447145463,rh,re-mwe-S32,32.0,2562.0,1.0,CC120061
3538,4.0,0.2,0.9,0.9954951116862375,lh,re-mwe-S32,32.0,2562.0,1.0,CC120120
3539,4.0,0.2,0.9,0.9954951116862375,rh,re-mwe-S32,32.0,2562.0,1.0,CC120120
3540,4.0,0.2,0.9,0.9901588277579211,lh,re-mwe-S32,32.0,2562.0,1.0,CC120166
3541,4.0,0.2,0.9,0.9901588277579211,rh,re-mwe-S32,32.0,2562.0,1.0,CC120166
3542,4.0,0.2,0.9,0.9981125551800312,lh,re-mwe-S32,32.0,2562.0,1.0,CC120182
3543,4.0,0.2,0.9,0.9981125551800312,rh,re-mwe-S32,32.0,2562.0,1.0,CC120182
3544,4.0,0.2,0.9,0.9765065356630556,lh,re-mwe-S32,32.0,2562.0,1.0,CC120218
3545,4.0,0.2,0.9,0.9765065356630556,rh,re-mwe-S32,32.0,2562.0,1.0,CC120218
3546,4.0,0.2,0.9,0.9984247846168817,lh,re-mwe-S32,32.0,2562.0,1.0,CC120264
3547,4.0,0.2,0.9,0.9984247846168817,rh,re-mwe-S32,32.0,2562.0,1.0,CC120264
3548,4.0,0.2,0.9,0.9888194087382429,lh,re-mwe-S32,32.0,2562.0,1.0,CC120309
3549,4.0,0.2,0.9,0.9888194087382429,rh,re-mwe-S32,32.0,2562.0,1.0,CC120309
3550,4.0,0.2,0.9,0.9968755656088915,lh,re-mwe-S32,32.0,2562.0,1.0,CC120313
3551,4.0,0.2,0.9,0.9968755656088915,rh,re-mwe-S32,32.0,2562.0,1.0,CC120313
3552,4.0,0.2,0.9,0.9954550906621565,lh,re-mwe-S32,32.0,2562.0,1.0,CC120319
3553,4.0,0.2,0.9,0.9954550906621565,rh,re-mwe-S32,32.0,2562.0,1.0,CC120319
3554,4.0,0.2,0.9,0.9801240276686513,lh,re-mwe-S32,32.0,2562.0,1.0,CC120376
3555,4.0,0.2,0.9,0.9801240276686513,rh,re-mwe-S32,32.0,2562.0,1.0,CC120376
3556,4.0,0.2,0.9,0.9941635204066446,lh,re-mwe-S32,32.0,2562.0,1.0,CC120469
3557,4.0,0.2,0.9,0.9941635204066446,rh,re-mwe-S32,32.0,2562.0,1.0,CC120469
3558,4.0,0.2,0.9,0.9858848972816636,lh,re-mwe-S32,32.0,2562.0,1.0,CC120550
3559,4.0,0.2,0.9,0.9858848972816636,rh,re-mwe-S32,32.0,2562.0,1.0,CC120550
3560,4.0,0.2,0.9,0.9923399501657066,lh,re-mwe-S32,32.0,2562.0,1.0,CC120640
3561,4.0,0.2,0.9,0.9923399501657066,rh,re-mwe-S32,32.0,2562.0,1.0,CC120640
3562,4.0,0.2,0.9,0.9941883688605584,lh,re-mwe-S32,32.0,2562.0,1.0,CC120727
3563,4.0,0.2,0.9,0.9941883688605584,rh,re-mwe-S32,32.0,2562.0,1.0,CC120727
3564,4.0,0.2,0.9,0.9889505151255508,lh,re-mwe-S32,32.0,2562.0,1.0,CC120795
3565,4.0,0.2,0.9,0.9889505151255508,rh,re-mwe-S32,32.0,2562.0,1.0,CC120795
3566,4.0,0.2,0.9,0.9959216261978454,lh,re-mwe-S32,32.0,2562.0,1.0,CC121106
3567,4.0,0.2,0.9,0.9959216261978454,rh,re-mwe-S32,32.0,2562.0,1.0,CC121106
3568,4.0,0.2,0.9,0.9734861199464473,lh,re-mwe-S32,32.0,2562.0,1.0,CC121111
3569,4.0,0.2,0.9,0.9734861199464473,rh,re-mwe-S32,32.0,2562.0,1.0,CC121111
3570,4.0,0.2,0.9,0.9966583398882148,lh,re-mwe-S32,32.0,2562.0,1.0,CC121144
3571,4.0,0.2,0.9,0.9966583398882148,rh,re-mwe-S32,32.0,2562.0,1.0,CC121144
3572,4.0,0.2,0.9,0.9756449894554201,lh,re-mwe-S32,32.0,2562.0,1.0,CC121411
3573,4.0,0.2,0.9,0.9756449894554201,rh,re-mwe-S32,32.0,2562.0,1.0,CC121411
3574,4.0,0.2,0.9,0.9956945913424932,lh,re-mwe-S32,32.0,2562.0,1.0,CC121428
3575,4.0,0.2,0.9,0.9956945913424932,rh,re-mwe-S32,32.0,2562.0,1.0,CC121428
3576,4.0,0.2,0.9,0.9939487617980991,lh,re-mwe-S32,32.0,2562.0,1.0,CC122172
3577,4.0,0.2,0.9,0.9939487617980991,rh,re-mwe-S32,32.0,2562.0,1.0,CC122172
3578,4.0,0.2,0.9,0.9927956753167024,lh,re-mwe-S32,32.0,2562.0,1.0,CC210519
3579,4.0,0.2,0.9,0.9927956753167024,rh,re-mwe-S32,32.0,2562.0,1.0,CC210519
3580,4.0,0.2,0.9,0.9893900432917397,lh,re-mwe-S32,32.0,2562.0,1.0,CC220526
3581,4.0,0.2,0.9,0.9893900432917397,rh,re-mwe-S32,32.0,2562.0,1.0,CC220526
3582,4.0,0.2,0.9,0.9884770723854156,lh,re-mwe-S32,32.0,2562.0,1.0,CC221373
3583,4.0,0.2,0.9,0.9884770723854156,rh,re-mwe-S32,32.0,2562.0,1.0,CC221373
3584,5.0,0.2,0.9,0.009806060687184592,lh,re-mwe-S32,32.0,2561.0,1.0,CC110033
3585,5.0,0.2,0.9,0.009806060687184592,rh,re-mwe-S32,32.0,2558.0,1.0,CC110033
3586,5.0,0.2,0.9,0.005513833449176109,lh,re-mwe-S32,32.0,2559.0,1.0,CC110101
3587,5.0,0.2,0.9,0.005513833449176109,rh,re-mwe-S32,32.0,2558.0,1.0,CC110101
3588,5.0,0.2,0.9,0.00935145477606747,lh,re-mwe-S32,32.0,2561.0,1.0,CC110187
3589,5.0,0.2,0.9,0.00935145477606747,rh,re-mwe-S32,32.0,2559.0,1.0,CC110187
3590,5.0,0.2,0.9,0.011001843693166369,lh,re-mwe-S32,32.0,2562.0,1.0,CC110411
3591,5.0,0.2,0.9,0.011001843693166369,rh,re-mwe-S32,32.0,2561.0,1.0,CC110411
3592,5.0,0.2,0.9,0.004054676968210824,lh,re-mwe-S32,32.0,2562.0,1.0,CC110606
3593,5.0,0.2,0.9,0.004054676968210824,rh,re-mwe-S32,32.0,2561.0,1.0,CC110606
3594,5.0,0.2,0.9,0.0046028311589435544,lh,re-mwe-S32,32.0,2562.0,1.0,CC112141
3595,5.0,0.2,0.9,0.0046028311589435544,rh,re-mwe-S32,32.0,2560.0,1.0,CC112141
3596,5.0,0.2,0.9,0.005335045824490847,lh,re-mwe-S32,32.0,2560.0,1.0,CC120008
3597,5.0,0.2,0.9,0.005335045824490847,rh,re-mwe-S32,32.0,2558.0,1.0,CC120008
3598,5.0,0.2,0.9,0.01090112891986783,lh,re-mwe-S32,32.0,2559.0,1.0,CC120049
3599,5.0,0.2,0.9,0.01090112891986783,rh,re-mwe-S32,32.0,2559.0,1.0,CC120049
3600,5.0,0.2,0.9,0.009330287107732427,lh,re-mwe-S32,32.0,2560.0,1.0,CC120061
3601,5.0,0.2,0.9,0.009330287107732427,rh,re-mwe-S32,32.0,2559.0,1.0,CC120061
3602,5.0,0.2,0.9,0.005656261274630592,lh,re-mwe-S32,32.0,2559.0,1.0,CC120120
3603,5.0,0.2,0.9,0.005656261274630592,rh,re-mwe-S32,32.0,2557.0,1.0,CC120120
3604,5.0,0.2,0.9,0.007862070175947533,lh,re-mwe-S32,32.0,2560.0,1.0,CC120166
3605,5.0,0.2,0.9,0.007862070175947533,rh,re-mwe-S32,32.0,2557.0,1.0,CC120166
3606,5.0,0.2,0.9,0.007702175162866087,lh,re-mwe-S32,32.0,2561.0,1.0,CC120182
3607,5.0,0.2,0.9,0.007702175162866087,rh,re-mwe-S32,32.0,2558.0,1.0,CC120182
3608,5.0,0.2,0.9,0.012528525855407757,lh,re-mwe-S32,32.0,2560.0,1.0,CC120218
3609,5.0,0.2,0.9,0.012528525855407757,rh,re-mwe-S32,32.0,2560.0,1.0,CC120218
3610,5.0,0.2,0.9,0.004726637057529071,lh,re-mwe-S32,32.0,2561.0,1.0,CC120264
3611,5.0,0.2,0.9,0.004726637057529071,rh,re-mwe-S32,32.0,2556.0,1.0,CC120264
3612,5.0,0.2,0.9,0.006457114146406817,lh,re-mwe-S32,32.0,2559.0,1.0,CC120309
3613,5.0,0.2,0.9,0.006457114146406817,rh,re-mwe-S32,32.0,2560.0,1.0,CC120309
3614,5.0,0.2,0.9,0.007875947526889915,lh,re-mwe-S32,32.0,2560.0,1.0,CC120313
3615,5.0,0.2,0.9,0.007875947526889915,rh,re-mwe-S32,32.0,2558.0,1.0,CC120313
3616,5.0,0.2,0.9,0.007440066725857175,lh,re-mwe-S32,32.0,2561.0,1.0,CC120319
3617,5.0,0.2,0.9,0.007440066725857175,rh,re-mwe-S32,32.0,2554.0,1.0,CC120319
3618,5.0,0.2,0.9,0.006119481108556535,lh,re-mwe-S32,32.0,2561.0,1.0,CC120376
3619,5.0,0.2,0.9,0.006119481108556535,rh,re-mwe-S32,32.0,2559.0,1.0,CC120376
3620,5.0,0.2,0.9,0.012246299542731265,lh,re-mwe-S32,32.0,2557.0,1.0,CC120469
3621,5.0,0.2,0.9,0.012246299542731265,rh,re-mwe-S32,32.0,2561.0,1.0,CC120469
3622,5.0,0.2,0.9,0.012939206427083016,lh,re-mwe-S32,32.0,2561.0,1.0,CC120550
3623,5.0,0.2,0.9,0.012939206427083016,rh,re-mwe-S32,32.0,2561.0,1.0,CC120550
3624,5.0,0.2,0.9,0.007293650113389227,lh,re-mwe-S32,32.0,2561.0,1.0,CC120640
3625,5.0,0.2,0.9,0.007293650113389227,rh,re-mwe-S32,32.0,2560.0,1.0,CC120640
3626,5.0,0.2,0.9,0.009692822315304439,lh,re-mwe-S32,32.0,2561.0,1.0,CC120727
3627,5.0,0.2,0.9,0.009692822315304439,rh,re-mwe-S32,32.0,2561.0,1.0,CC120727
3628,5.0,0.2,0.9,0.0018270208299231427,lh,re-mwe-S32,32.0,2561.0,1.0,CC120795
3629,5.0,0.2,0.9,0.0018270208299231427,rh,re-mwe-S32,32.0,2559.0,1.0,CC120795
3630,5.0,0.2,0.9,0.009067915585333819,lh,re-mwe-S32,32.0,2559.0,1.0,CC121106
3631,5.0,0.2,0.9,0.009067915585333819,rh,re-mwe-S32,32.0,2559.0,1.0,CC121106
3632,5.0,0.2,0.9,0.0024241564371385582,lh,re-mwe-S32,32.0,2560.0,1.0,CC121111
3633,5.0,0.2,0.9,0.0024241564371385582,rh,re-mwe-S32,32.0,2558.0,1.0,CC121111
3634,5.0,0.2,0.9,0.004794338901425443,lh,re-mwe-S32,32.0,2560.0,1.0,CC121144
3635,5.0,0.2,0.9,0.004794338901425443,rh,re-mwe-S32,32.0,2560.0,1.0,CC121144
3636,5.0,0.2,0.9,0.007963811167718715,lh,re-mwe-S32,32.0,2562.0,1.0,CC121411
3637,5.0,0.2,0.9,0.007963811167718715,rh,re-mwe-S32,32.0,2562.0,1.0,CC121411
3638,5.0,0.2,0.9,0.0019367436181205733,lh,re-mwe-S32,32.0,2560.0,1.0,CC121428
3639,5.0,0.2,0.9,0.0019367436181205733,rh,re-mwe-S32,32.0,2559.0,1.0,CC121428
3640,5.0,0.2,0.9,0.0061533260853559035,lh,re-mwe-S32,32.0,2556.0,1.0,CC122172
3641,5.0,0.2,0.9,0.0061533260853559035,rh,re-mwe-S32,32.0,2557.0,1.0,CC122172
3642,5.0,0.2,0.9,0.01577443394739253,lh,re-mwe-S32,32.0,2560.0,1.0,CC210519
3643,5.0,0.2,0.9,0.01577443394739253,rh,re-mwe-S32,32.0,2557.0,1.0,CC210519
3644,5.0,0.2,0.9,0.007598583999179009,lh,re-mwe-S32,32.0,2562.0,1.0,CC220526
3645,5.0,0.2,0.9,0.007598583999179009,rh,re-mwe-S32,32.0,2562.0,1.0,CC220526
3646,5.0,0.2,0.9,0.009606246082136671,lh,re-mwe-S32,32.0,2562.0,1.0,CC221373
3647,5.0,0.2,0.9,0.009606246082136671,rh,re-mwe-S32,32.0,2560.0,1.0,CC221373
3648,0.0,0.3,0.9,0.8984029738183755,lh,re-mwe-S32,32.0,5.0,1.0,CC110033
3649,0.0,0.3,0.9,0.8984029738183755,rh,re-mwe-S32,32.0,4.0,1.0,CC110033
3650,0.0,0.3,0.9,0.8549842483199088,lh,re-mwe-S32,32.0,5.0,1.0,CC110101
3651,0.0,0.3,0.9,0.8549842483199088,rh,re-mwe-S32,32.0,6.0,1.0,CC110101
3652,0.0,0.3,0.9,0.8221436514943453,lh,re-mwe-S32,32.0,4.0,1.0,CC110187
3653,0.0,0.3,0.9,0.8221436514943453,rh,re-mwe-S32,32.0,2.0,1.0,CC110187
3654,0.0,0.3,0.9,0.7979565659743661,lh,re-mwe-S32,32.0,2.0,1.0,CC110411
3655,0.0,0.3,0.9,0.7979565659743661,rh,re-mwe-S32,32.0,4.0,1.0,CC110411
3656,0.0,0.3,0.9,0.5977384564468071,lh,re-mwe-S32,32.0,2.0,1.0,CC110606
3657,0.0,0.3,0.9,0.5977384564468071,rh,re-mwe-S32,32.0,3.0,1.0,CC110606
3658,0.0,0.3,0.9,0.8338458469571776,lh,re-mwe-S32,32.0,4.0,1.0,CC112141
3659,0.0,0.3,0.9,0.8338458469571776,rh,re-mwe-S32,32.0,3.0,1.0,CC112141
3660,0.0,0.3,0.9,0.8658934704182248,lh,re-mwe-S32,32.0,5.0,1.0,CC120008
3661,0.0,0.3,0.9,0.8658934704182248,rh,re-mwe-S32,32.0,4.0,1.0,CC120008
3662,0.0,0.3,0.9,0.8356681710789068,lh,re-mwe-S32,32.0,3.0,1.0,CC120049
3663,0.0,0.3,0.9,0.8356681710789068,rh,re-mwe-S32,32.0,4.0,1.0,CC120049
3664,0.0,0.3,0.9,0.8392914124521665,lh,re-mwe-S32,32.0,2.0,1.0,CC120061
3665,0.0,0.3,0.9,0.8392914124521665,rh,re-mwe-S32,32.0,4.0,1.0,CC120061
3666,0.0,0.3,0.9,0.9142544425329266,lh,re-mwe-S32,32.0,5.0,1.0,CC120120
3667,0.0,0.3,0.9,0.9142544425329266,rh,re-mwe-S32,32.0,4.0,1.0,CC120120
3668,0.0,0.3,0.9,0.8992057044075156,lh,re-mwe-S32,32.0,6.0,1.0,CC120166
3669,0.0,0.3,0.9,0.8992057044075156,rh,re-mwe-S32,32.0,8.0,1.0,CC120166
3670,0.0,0.3,0.9,0.8886898897889955,lh,re-mwe-S32,32.0,5.0,1.0,CC120182
3671,0.0,0.3,0.9,0.8886898897889955,rh,re-mwe-S32,32.0,5.0,1.0,CC120182
3672,0.0,0.3,0.9,0.8337718531221316,lh,re-mwe-S32,32.0,4.0,1.0,CC120218
3673,0.0,0.3,0.9,0.8337718531221316,rh,re-mwe-S32,32.0,6.0,1.0,CC120218
3674,0.0,0.3,0.9,0.930119533841919,lh,re-mwe-S32,32.0,11.0,1.0,CC120264
3675,0.0,0.3,0.9,0.930119533841919,rh,re-mwe-S32,32.0,4.0,1.0,CC120264
3676,0.0,0.3,0.9,0.8578488289625164,lh,re-mwe-S32,32.0,4.0,1.0,CC120309
3677,0.0,0.3,0.9,0.8578488289625164,rh,re-mwe-S32,32.0,5.0,1.0,CC120309
3678,0.0,0.3,0.9,0.9346792759899326,lh,re-mwe-S32,32.0,4.0,1.0,CC120313
3679,0.0,0.3,0.9,0.9346792759899326,rh,re-mwe-S32,32.0,6.0,1.0,CC120313
3680,0.0,0.3,0.9,0.9107406071485781,lh,re-mwe-S32,32.0,2.0,1.0,CC120319
3681,0.0,0.3,0.9,0.9107406071485781,rh,re-mwe-S32,32.0,8.0,1.0,CC120319
3682,0.0,0.3,0.9,0.8479073622689659,lh,re-mwe-S32,32.0,5.0,1.0,CC120376
3683,0.0,0.3,0.9,0.8479073622689659,rh,re-mwe-S32,32.0,3.0,1.0,CC120376
3684,0.0,0.3,0.9,0.8931093611127422,lh,re-mwe-S32,32.0,7.0,1.0,CC120469
3685,0.0,0.3,0.9,0.8931093611127422,rh,re-mwe-S32,32.0,4.0,1.0,CC120469
3686,0.0,0.3,0.9,0.8406222881150226,lh,re-mwe-S32,32.0,4.0,1.0,CC120550
3687,0.0,0.3,0.9,0.8406222881150226,rh,re-mwe-S32,32.0,5.0,1.0,CC120550
3688,0.0,0.3,0.9,0.8650031363917258,lh,re-mwe-S32,32.0,2.0,1.0,CC120640
3689,0.0,0.3,0.9,0.8650031363917258,rh,re-mwe-S32,32.0,5.0,1.0,CC120640
3690,0.0,0.3,0.9,0.9111207889317481,lh,re-mwe-S32,32.0,9.0,1.0,CC120727
3691,0.0,0.3,0.9,0.9111207889317481,rh,re-mwe-S32,32.0,6.0,1.0,CC120727
3692,0.0,0.3,0.9,0.8074642701090198,lh,re-mwe-S32,32.0,2.0,1.0,CC120795
3693,0.0,0.3,0.9,0.8074642701090198,rh,re-mwe-S32,32.0,6.0,1.0,CC120795
3694,0.0,0.3,0.9,0.9277857320786558,lh,re-mwe-S32,32.0,5.0,1.0,CC121106
3695,0.0,0.3,0.9,0.9277857320786558,rh,re-mwe-S32,32.0,6.0,1.0,CC121106
3696,0.0,0.3,0.9,0.7250113924868393,lh,re-mwe-S32,32.0,4.0,1.0,CC121111
3697,0.0,0.3,0.9,0.7250113924868393,rh,re-mwe-S32,32.0,3.0,1.0,CC121111
3698,0.0,0.3,0.9,0.9486380782967208,lh,re-mwe-S32,32.0,5.0,1.0,CC121144
3699,0.0,0.3,0.9,0.9486380782967208,rh,re-mwe-S32,32.0,7.0,1.0,CC121144
3700,0.0,0.3,0.9,0.8608091139409664,lh,re-mwe-S32,32.0,4.0,1.0,CC121411
3701,0.0,0.3,0.9,0.8608091139409664,rh,re-mwe-S32,32.0,4.0,1.0,CC121411
3702,0.0,0.3,0.9,0.9317634061208163,lh,re-mwe-S32,32.0,7.0,1.0,CC121428
3703,0.0,0.3,0.9,0.9317634061208163,rh,re-mwe-S32,32.0,10.0,1.0,CC121428
3704,0.0,0.3,0.9,0.8890777074979785,lh,re-mwe-S32,32.0,4.0,1.0,CC122172
3705,0.0,0.3,0.9,0.8890777074979785,rh,re-mwe-S32,32.0,7.0,1.0,CC122172
3706,0.0,0.3,0.9,0.920704977205109,lh,re-mwe-S32,32.0,5.0,1.0,CC210519
3707,0.0,0.3,0.9,0.920704977205109,rh,re-mwe-S32,32.0,5.0,1.0,CC210519
3708,0.0,0.3,0.9,0.633070338490353,lh,re-mwe-S32,32.0,1.0,1.0,CC220526
3709,0.0,0.3,0.9,0.633070338490353,rh,re-mwe-S32,32.0,2.0,1.0,CC220526
3710,0.0,0.3,0.9,0.8516219901362463,lh,re-mwe-S32,32.0,5.0,1.0,CC221373
3711,0.0,0.3,0.9,0.8516219901362463,rh,re-mwe-S32,32.0,1.0,1.0,CC221373
3712,2.0,0.3,0.9,0.6211039668151216,lh,re-mwe-S32,32.0,1.0,1.0,CC110033
3713,2.0,0.3,0.9,0.6211039668151216,rh,re-mwe-S32,32.0,4.0,1.0,CC110033
3714,2.0,0.3,0.9,0.5481726263125742,lh,re-mwe-S32,32.0,1.0,1.0,CC110101
3715,2.0,0.3,0.9,0.5481726263125742,rh,re-mwe-S32,32.0,2.0,1.0,CC110101
3716,2.0,0.3,0.9,0.5111310515383408,lh,re-mwe-S32,32.0,1.0,1.0,CC110187
3717,2.0,0.3,0.9,0.5111310515383408,rh,re-mwe-S32,32.0,3.0,1.0,CC110187
3718,2.0,0.3,0.9,0.5941082898814414,lh,re-mwe-S32,32.0,2.0,1.0,CC110411
3719,2.0,0.3,0.9,0.5941082898814414,rh,re-mwe-S32,32.0,2.0,1.0,CC110411
3720,2.0,0.3,0.9,0.3920908651099617,lh,re-mwe-S32,32.0,2.0,1.0,CC110606
3721,2.0,0.3,0.9,0.3920908651099617,rh,re-mwe-S32,32.0,2.0,1.0,CC110606
3722,2.0,0.3,0.9,0.6151472852643313,lh,re-mwe-S32,32.0,1.0,1.0,CC112141
3723,2.0,0.3,0.9,0.6151472852643313,rh,re-mwe-S32,32.0,3.0,1.0,CC112141
3724,2.0,0.3,0.9,0.5803397804919513,lh,re-mwe-S32,32.0,2.0,1.0,CC120008
3725,2.0,0.3,0.9,0.5803397804919513,rh,re-mwe-S32,32.0,2.0,1.0,CC120008
3726,2.0,0.3,0.9,0.5704763185693434,lh,re-mwe-S32,32.0,1.0,1.0,CC120049
3727,2.0,0.3,0.9,0.5704763185693434,rh,re-mwe-S32,32.0,2.0,1.0,CC120049
3728,2.0,0.3,0.9,0.5639518984257914,lh,re-mwe-S32,32.0,3.0,1.0,CC120061
3729,2.0,0.3,0.9,0.5639518984257914,rh,re-mwe-S32,32.0,2.0,1.0,CC120061
3730,2.0,0.3,0.9,0.696117352067186,lh,re-mwe-S32,32.0,1.0,1.0,CC120120
3731,2.0,0.3,0.9,0.696117352067186,rh,re-mwe-S32,32.0,2.0,1.0,CC120120
3732,2.0,0.3,0.9,0.3866485097749375,lh,re-mwe-S32,32.0,1.0,1.0,CC120166
3733,2.0,0.3,0.9,0.3866485097749375,rh,re-mwe-S32,32.0,3.0,1.0,CC120166
3734,2.0,0.3,0.9,0.5881227804553084,lh,re-mwe-S32,32.0,1.0,1.0,CC120182
3735,2.0,0.3,0.9,0.5881227804553084,rh,re-mwe-S32,32.0,3.0,1.0,CC120182
3736,2.0,0.3,0.9,0.5730321650818497,lh,re-mwe-S32,32.0,2.0,1.0,CC120218
3737,2.0,0.3,0.9,0.5730321650818497,rh,re-mwe-S32,32.0,3.0,1.0,CC120218
3738,2.0,0.3,0.9,0.4858097595382622,lh,re-mwe-S32,32.0,1.0,1.0,CC120264
3739,2.0,0.3,0.9,0.4858097595382622,rh,re-mwe-S32,32.0,2.0,1.0,CC120264
3740,2.0,0.3,0.9,0.6359461709595875,lh,re-mwe-S32,32.0,2.0,1.0,CC120309
3741,2.0,0.3,0.9,0.6359461709595875,rh,re-mwe-S32,32.0,3.0,1.0,CC120309
3742,2.0,0.3,0.9,0.48763719323844823,lh,re-mwe-S32,32.0,1.0,1.0,CC120313
3743,2.0,0.3,0.9,0.48763719323844823,rh,re-mwe-S32,32.0,2.0,1.0,CC120313
3744,2.0,0.3,0.9,0.5651260942922725,lh,re-mwe-S32,32.0,1.0,1.0,CC120319
3745,2.0,0.3,0.9,0.5651260942922725,rh,re-mwe-S32,32.0,3.0,1.0,CC120319
3746,2.0,0.3,0.9,0.5779729063707739,lh,re-mwe-S32,32.0,1.0,1.0,CC120376
3747,2.0,0.3,0.9,0.5779729063707739,rh,re-mwe-S32,32.0,3.0,1.0,CC120376
3748,2.0,0.3,0.9,0.5121713975925115,lh,re-mwe-S32,32.0,2.0,1.0,CC120469
3749,2.0,0.3,0.9,0.5121713975925115,rh,re-mwe-S32,32.0,3.0,1.0,CC120469
3750,2.0,0.3,0.9,0.5712174578221447,lh,re-mwe-S32,32.0,1.0,1.0,CC120550
3751,2.0,0.3,0.9,0.5712174578221447,rh,re-mwe-S32,32.0,3.0,1.0,CC120550
3752,2.0,0.3,0.9,0.6974698150942726,lh,re-mwe-S32,32.0,2.0,1.0,CC120640
3753,2.0,0.3,0.9,0.6974698150942726,rh,re-mwe-S32,32.0,2.0,1.0,CC120640
